Injection #,Area,Inject Time,Corrected Time,Corrected Area,Rate (mole / sec)
1227,0.0606547,09:10:00 18/04/30,196950.0,0.009022700000000002,3.321598152838216e-08
1228,0.0584077,09:13:10 18/04/30,197140.0,0.0067757000000000026,2.4943922112212427e-08
1229,0.0577452,09:16:01 18/04/30,197311.0,0.006113199999999999,2.2505008287907807e-08
1230,0.0570142,09:18:57 18/04/30,197487.0,0.005382200000000004,1.9813919977618513e-08
1231,0.0568898,09:21:49 18/04/30,197659.0,0.0052578,1.935595638555285e-08
1232,0.0564012,09:24:41 18/04/30,197831.0,0.004769200000000001,1.7557234431507222e-08
1233,0.0559798,09:27:34 18/04/30,198004.0,0.004347800000000006,1.6005901170281637e-08
1234,0.0558048,09:30:28 18/04/30,198178.0,0.004172800000000004,1.536165978272947e-08
1235,0.055961,09:33:19 18/04/30,198349.0,0.0043289999999999995,1.5936691238361725e-08
1236,0.0557464,09:36:29 18/04/30,198539.0,0.004114400000000004,1.514666722825492e-08
1237,0.0551639,09:39:21 18/04/30,198711.0,0.0035319000000000045,1.3002263752545589e-08
1238,0.0555907,09:42:13 18/04/30,198883.0,0.0039587000000000025,1.4573476462301363e-08
1239,0.0559983,09:45:07 18/04/30,199057.0,0.0043663000000000035,1.6074006688394285e-08
1240,0.0555407,09:48:24 18/04/30,199254.0,0.003908700000000001,1.4389407494429312e-08
1241,0.0553152,09:51:21 18/04/30,199431.0,0.0036832000000000045,1.3559256449326401e-08
1242,0.055919,09:54:15 18/04/30,199605.0,0.004287000000000006,1.578207330534923e-08
1243,0.0556108,09:57:19 18/04/30,199789.0,0.0039788000000000046,1.4647472187385933e-08
1244,0.0554703,10:00:28 18/04/30,199978.0,0.003838300000000003,1.413023838766548e-08
1245,0.0550892,10:03:37 18/04/30,200167.0,0.0034572000000000006,1.2727264714544737e-08
1246,0.0555485,10:06:50 18/04/30,200360.0,0.003916500000000003,1.4418122253417362e-08
1247,0.0548627,10:09:43 18/04/30,200533.0,0.003230700000000003,1.1893432290084379e-08
1248,0.0550058,10:12:59 18/04/30,200729.0,0.003373800000000003,1.2420237676134174e-08
1249,0.0549482,10:15:54 18/04/30,200904.0,0.0033162000000000053,1.2208190225145586e-08
1250,0.0548895,10:18:50 18/04/30,201080.0,0.0032575000000000034,1.1992093256863797e-08
1251,0.0547123,10:21:44 18/04/30,201254.0,0.003080300000000001,1.1339752834725259e-08
1252,0.0549062,10:24:36 18/04/30,201426.0,0.003274200000000005,1.2053572292133067e-08
1253,0.0548332,10:27:29 18/04/30,201599.0,0.0032012000000000013,1.1784831599039867e-08
1254,0.0553373,10:30:22 18/04/30,201772.0,0.0037053000000000016,1.3640614933125832e-08
1255,0.0551807,10:33:19 18/04/30,201949.0,0.003548700000000002,1.3064110925750587e-08
1256,0.0550278,10:36:12 18/04/30,202122.0,0.0033958000000000044,1.250122802199788e-08
1257,0.0553833,10:39:09 18/04/30,202299.0,0.003751300000000006,1.3809958383568132e-08
1258,0.0549778,10:42:02 18/04/30,202472.0,0.003345800000000003,1.2317159054125829e-08
1259,0.0550331,10:44:54 18/04/30,202644.0,0.003401100000000004,1.2520739332592315e-08
1260,n.a.,n.a.,,,
